transaction_id,transaction_amount,transaction_hour,is_weekend,account_age_days,num_transactions_last_24h,avg_transaction_amount_30d,distance_from_home_km,is_foreign_transaction,merchant_category,payment_method,num_failed_attempts_last_hour,is_new_device,is_new_merchant,card_present,is_fraud
TXN101150,194.08,4,1,2808,2,112.39,16.77,0,other,credit_card,1,0,0,1,0
TXN101151,311.04,2,0,869,4,329.86,20.85,0,gas_station,digital_wallet,0,0,1,1,0
TXN101152,190.47,14,0,3207,4,223.21,9.14,0,restaurant,credit_card,0,0,0,1,0
TXN101153,164.51,21,0,1392,3,260.67,5.18,0,electronics,credit_card,2,0,1,0,1
TXN101154,162.66,16,0,2380,5,163.28,10.97,0,electronics,credit_card,1,0,0,1,0
TXN101155,217.45,20,0,641,3,52.14,33.29,1,restaurant,debit_card,0,0,0,1,1
TXN101156,30.9,14,0,1473,3,24.04,17.74,0,restaurant,credit_card,0,0,0,1,0
TXN101157,386.8,1,0,1545,4,102.19,11.32,0,restaurant,credit_card,1,0,1,0,1
TXN101158,233.38,8,0,1133,7,63.93,5.05,0,electronics,credit_card,0,0,0,1,0
TXN101159,7.97,19,0,2862,3,49.15,28.67,0,online_retail,credit_card,0,0,0,1,0
TXN101160,231.68,1,0,1914,3,261.89,36.05,0,online_retail,credit_card,0,0,0,1,0
TXN101161,24.59,2,0,786,1,175.51,5.94,0,jewelry,credit_card,1,0,1,0,0
TXN101162,64.23,20,0,2498,0,116.93,22.9,0,gas_station,credit_card,1,0,0,0,0
TXN101163,174.5,1,0,2936,4,117.11,3.7,0,travel,debit_card,1,0,0,0,0
TXN101164,27.8,23,0,1918,3,163.81,43.59,0,travel,debit_card,2,0,1,1,0
TXN101165,234.97,18,0,1954,1,326.83,23.84,0,electronics,credit_card,3,0,1,1,0
TXN101166,366.22,15,0,2899,5,8.04,4.25,0,electronics,credit_card,1,0,1,0,0
TXN101167,138.08,12,0,743,2,188.53,0.92,0,grocery,credit_card,0,0,1,1,0
TXN101168,5.67,2,0,3221,4,19.48,22.23,0,grocery,debit_card,0,0,1,1,0
TXN101169,53.37,9,0,446,0,124.14,17.13,0,restaurant,debit_card,0,0,1,1,0
TXN101170,129.75,19,0,2912,4,174.48,20.36,0,other,credit_card,0,0,0,1,0
TXN101171,477.98,21,1,1296,4,401.99,15.85,0,restaurant,credit_card,0,0,0,0,0
TXN101172,152.71,10,0,1315,5,199.02,22.11,0,online_retail,digital_wallet,0,1,0,1,0
TXN101173,44.47,20,1,1965,3,68.77,43.77,0,travel,credit_card,0,0,0,0,0
TXN101174,154.19,18,0,1469,2,238.28,63.33,0,travel,credit_card,0,0,0,0,0
TXN101175,100.25,1,0,573,4,234.94,8.39,0,grocery,credit_card,1,0,0,1,0
TXN101176,211.74,14,0,2005,1,216.84,14.4,0,electronics,credit_card,1,0,1,0,0
TXN101177,22.37,14,1,2299,1,79.27,9.2,0,restaurant,digital_wallet,1,0,0,1,0
TXN101178,229.58,13,0,3077,4,160.85,10.16,0,restaurant,credit_card,0,0,0,1,0
TXN101179,128.15,18,0,2794,1,99.78,29.76,0,electronics,credit_card,0,0,0,1,0
TXN101180,426.29,21,1,528,3,106.94,10.23,0,online_retail,credit_card,0,0,0,0,0
TXN101181,75.07,13,1,3048,0,133.26,10.66,0,restaurant,debit_card,0,1,1,0,1
TXN101182,140.99,7,0,1787,3,125.88,25.91,0,gas_station,digital_wallet,0,0,1,0,1
TXN101183,440.52,23,0,500,1,58.51,0.03,0,grocery,debit_card,0,0,0,0,0
TXN101184,21.19,23,0,506,2,324.22,44.81,0,restaurant,digital_wallet,0,0,1,1,0
TXN101185,356.26,16,0,3998,3,148.75,3.64,0,gas_station,debit_card,0,0,0,1,0
TXN101186,172.97,15,0,3439,2,216.43,6.64,1,jewelry,debit_card,0,0,0,1,0
TXN101187,16.24,2,1,3324,1,326.29,13.13,0,travel,credit_card,0,0,0,0,0
TXN101188,63.19,9,0,1186,2,9.9,45.12,0,online_retail,credit_card,0,0,0,0,0
TXN101189,186.56,4,0,1979,1,78.39,31.99,0,other,debit_card,2,0,0,1,1
TXN101190,18.58,12,0,1769,6,347.61,16.8,0,online_retail,digital_wallet,0,0,0,0,0
TXN101191,153.36,19,0,678,1,78.79,11.07,0,gas_station,debit_card,1,0,0,0,0
TXN101192,66.59,5,0,2858,1,140.37,12.56,0,online_retail,debit_card,1,0,0,1,0
TXN101193,164.68,23,0,1564,0,10.56,17.7,0,gas_station,credit_card,0,0,0,0,1
TXN101194,15.16,3,0,3498,2,112.01,58.4,0,other,digital_wallet,0,0,1,1,0
TXN101195,395.79,2,1,1435,1,95.26,85.83,0,online_retail,debit_card,0,0,1,1,0
TXN101196,474.24,23,0,312,4,57.19,30.89,0,grocery,debit_card,0,0,0,0,0
TXN101197,470.19,2,0,1807,1,158.97,16.89,0,grocery,credit_card,0,0,0,0,0
TXN101198,254.24,17,0,1641,4,149.51,10.31,0,jewelry,digital_wallet,0,0,0,1,0
TXN101199,22.81,18,1,2574,3,72.5,5.56,0,electronics,credit_card,0,0,0,1,0
TXN101200,186.0,7,1,1577,4,211.66,15.7,0,jewelry,debit_card,0,0,0,1,0
TXN101201,8.24,1,0,884,0,141.94,5.49,1,grocery,credit_card,0,0,0,0,1
TXN101202,8.79,7,0,2562,4,272.04,1.53,0,other,credit_card,0,1,1,1,0
TXN101203,62.87,1,0,113,1,42.55,12.58,0,gas_station,credit_card,1,0,1,1,0
TXN101204,97.67,16,1,3302,4,142.41,19.78,0,jewelry,credit_card,0,0,0,0,0
TXN101205,208.18,21,1,2681,2,91.6,21.53,0,electronics,debit_card,1,0,0,1,0
TXN101206,162.93,23,1,773,2,165.79,1.6,0,jewelry,digital_wallet,1,0,1,0,1
TXN101207,84.19,19,0,1980,3,68.57,13.97,0,online_retail,digital_wallet,1,0,0,1,0
TXN101208,69.63,18,0,2892,6,129.92,27.22,1,grocery,credit_card,0,0,0,1,0
TXN101209,914.81,21,0,3821,2,104.69,79.85,0,other,credit_card,0,0,0,1,1
TXN101210,98.24,18,0,1451,2,252.13,0.54,0,grocery,debit_card,0,0,0,1,0
TXN101211,89.63,15,0,1097,4,376.33,33.19,1,electronics,credit_card,1,0,0,0,1
TXN101212,31.1,23,0,3320,5,168.98,1.15,0,online_retail,digital_wallet,0,0,0,1,0
TXN101213,222.66,7,0,569,2,88.76,2.8,0,online_retail,debit_card,1,0,0,1,0
TXN101214,132.74,9,1,953,1,14.27,3.8,0,other,debit_card,2,0,0,0,1
TXN101215,35.95,21,1,3083,4,243.71,7.46,0,electronics,debit_card,0,0,0,1,0
TXN101216,14.4,7,0,847,3,81.97,22.84,0,grocery,debit_card,1,0,0,0,0
TXN101217,134.47,7,0,57,5,50.63,34.49,0,other,credit_card,0,0,0,1,0
TXN101218,142.45,3,0,2462,0,175.31,10.0,0,electronics,digital_wallet,1,0,0,0,0
TXN101219,61.99,6,0,1991,2,75.23,11.17,0,grocery,digital_wallet,0,0,0,0,0
TXN101220,454.54,14,0,1809,1,56.09,4.25,0,other,credit_card,0,0,1,1,1
TXN101221,34.51,21,1,1520,2,238.2,11.42,0,online_retail,digital_wallet,0,0,0,0,0
TXN101222,94.48,3,0,2681,4,188.58,6.57,0,grocery,credit_card,3,0,0,0,0
TXN101223,479.3,16,0,1371,1,62.87,4.37,0,gas_station,debit_card,1,0,0,0,0
TXN101224,77.76,18,0,120,3,114.98,3.07,0,other,credit_card,0,0,1,0,0
TXN101225,167.86,21,0,2711,6,118.6,34.98,0,jewelry,credit_card,0,0,0,1,0
TXN101226,88.42,18,0,732,2,24.86,2.05,1,grocery,credit_card,0,0,0,1,0
TXN101227,49.53,3,0,1225,3,101.21,17.48,0,grocery,digital_wallet,0,0,0,1,0
TXN101228,668.48,11,0,1007,4,70.23,4.98,0,travel,credit_card,0,0,0,0,0
TXN101229,89.88,22,1,28,1,187.92,30.26,1,travel,credit_card,1,0,1,1,0
TXN101230,319.98,21,1,1894,3,182.73,5.7,0,restaurant,debit_card,2,0,0,1,0
TXN101231,38.63,14,0,740,2,151.38,0.73,0,gas_station,digital_wallet,0,0,0,0,0
TXN101232,35.53,23,0,2716,5,232.47,10.37,0,grocery,credit_card,1,0,0,0,0
TXN101233,9.84,16,0,1729,1,122.42,174.35,0,grocery,debit_card,1,0,0,1,1
TXN101234,169.72,1,1,3401,2,65.12,38.1,0,other,digital_wallet,0,0,0,0,0
TXN101235,67.24,21,0,1677,4,358.05,16.83,0,travel,digital_wallet,1,0,0,1,0
TXN101236,305.63,4,1,3204,6,269.45,3.96,0,jewelry,debit_card,1,0,0,1,0
TXN101237,108.31,9,0,3252,4,173.47,2.0,0,online_retail,credit_card,1,0,1,1,0
TXN101238,562.42,5,1,2062,3,323.47,32.0,0,electronics,debit_card,0,0,1,1,0
TXN101239,43.1,17,1,3494,6,277.14,23.47,0,online_retail,debit_card,0,0,0,1,0
TXN101240,360.7,0,1,2249,3,254.78,14.16,0,electronics,digital_wallet,1,0,0,0,0
TXN101241,203.8,15,0,831,4,161.12,12.65,0,grocery,debit_card,1,0,0,1,0
TXN101242,276.66,20,0,641,2,84.24,27.42,0,gas_station,debit_card,1,0,1,1,0
TXN101243,266.88,18,1,794,4,35.04,16.63,0,grocery,credit_card,1,0,0,0,1
TXN101244,249.06,7,0,2499,0,173.6,12.13,0,online_retail,credit_card,1,0,0,0,0
TXN101245,153.86,21,1,530,4,34.09,5.91,0,jewelry,debit_card,0,0,1,1,0
TXN101246,24.84,8,0,1991,3,121.5,3.37,0,grocery,credit_card,0,0,0,0,0
TXN101247,8.02,16,0,2024,2,153.48,15.03,0,online_retail,credit_card,0,1,1,0,0
TXN101248,377.61,12,1,2966,1,304.27,32.85,0,online_retail,credit_card,1,0,0,1,0
TXN101249,123.42,1,0,2904,4,175.65,25.21,0,online_retail,digital_wallet,0,0,0,1,0
TXN101250,273.85,0,0,809,0,59.62,26.79,1,electronics,digital_wallet,1,0,1,1,0
TXN101251,124.2,4,0,1139,4,143.15,40.83,0,grocery,credit_card,1,0,1,1,0
TXN101252,21.56,22,0,1635,2,120.14,13.02,0,grocery,debit_card,0,0,1,1,1
TXN101253,25.98,22,0,166,7,157.8,3.26,0,electronics,credit_card,0,1,1,1,0
TXN101254,163.67,9,1,281,2,53.91,2.95,0,restaurant,digital_wallet,1,0,0,0,1
TXN101255,82.91,23,0,1807,4,223.73,61.58,0,other,debit_card,0,0,1,1,0
TXN101256,42.33,1,1,1019,3,80.27,16.1,0,online_retail,debit_card,0,0,0,1,0
TXN101257,105.98,23,0,1469,4,222.93,37.48,0,grocery,credit_card,0,0,0,1,0
TXN101258,18.42,5,0,1803,3,18.04,18.47,0,other,credit_card,0,0,0,0,0
TXN101259,128.19,0,0,516,3,172.85,8.94,0,online_retail,credit_card,1,0,0,1,1
TXN101260,58.63,18,0,2563,1,100.26,3.12,0,restaurant,debit_card,0,1,1,0,0
TXN101261,247.48,9,0,1180,3,310.04,27.94,0,restaurant,debit_card,0,0,0,1,0
TXN101262,66.83,7,0,33,2,13.08,1.37,0,other,debit_card,0,0,0,0,0
TXN101263,91.09,18,0,2607,2,232.13,60.83,0,other,debit_card,0,0,0,1,0
TXN101264,6.71,7,1,1014,3,248.54,3.63,1,restaurant,credit_card,0,0,0,1,0
TXN101265,16.06,18,0,710,2,71.32,0.18,0,gas_station,credit_card,1,1,1,0,0
TXN101266,72.15,4,1,2589,5,189.97,2.06,1,online_retail,debit_card,0,0,0,0,0
TXN101267,111.59,2,0,755,8,354.17,60.76,0,electronics,digital_wallet,0,0,0,1,0
TXN101268,154.01,7,0,638,3,22.46,2.3,0,other,debit_card,0,0,1,1,0
TXN101269,60.92,14,0,435,4,236.47,9.48,0,electronics,credit_card,0,0,0,0,0
TXN101270,220.2,5,0,3089,4,53.03,6.77,0,online_retail,digital_wallet,1,0,0,0,1
TXN101271,357.05,3,0,1620,3,161.79,0.88,0,restaurant,credit_card,0,0,0,0,0
TXN101272,221.81,17,0,2862,5,133.18,12.04,0,grocery,credit_card,0,1,0,1,0
TXN101273,11.57,11,1,77,1,137.77,145.07,0,other,credit_card,1,1,0,0,0
TXN101274,95.8,10,0,2659,6,70.06,31.92,0,travel,credit_card,0,1,0,1,1
TXN101275,21.69,5,0,1694,2,78.69,3.59,0,online_retail,credit_card,0,0,1,1,0
TXN101276,43.34,0,0,822,7,155.04,52.96,0,online_retail,credit_card,1,1,0,1,1
TXN101277,792.62,1,0,1610,5,27.47,12.2,0,travel,credit_card,0,0,0,1,0
TXN101278,29.31,16,0,3679,4,78.35,7.78,0,electronics,credit_card,0,0,0,1,0
TXN101279,105.83,1,0,994,3,154.72,25.84,0,grocery,credit_card,1,1,0,1,1
TXN101280,172.42,5,0,678,2,178.6,3.56,0,other,credit_card,1,0,0,0,0
TXN101281,143.99,21,0,1542,2,85.85,28.62,0,online_retail,debit_card,1,0,0,0,0
TXN101282,100.54,8,0,930,2,256.9,24.12,0,online_retail,credit_card,0,0,0,0,0
TXN101283,7.12,17,0,2227,7,102.08,3.63,0,restaurant,debit_card,1,0,0,1,0
TXN101284,64.75,8,1,1083,0,58.66,17.71,1,electronics,credit_card,0,1,0,1,0
TXN101285,117.87,22,0,2610,1,207.54,15.32,0,other,credit_card,1,0,1,0,0
TXN101286,16.03,19,1,885,3,195.0,14.97,0,other,debit_card,1,0,0,1,0
TXN101287,69.57,11,0,2624,8,128.62,10.63,0,jewelry,debit_card,0,0,1,1,0
TXN101288,12.81,16,0,2556,3,32.94,12.17,0,other,debit_card,0,1,0,0,0
TXN101289,19.08,9,0,2271,4,130.55,20.95,0,online_retail,credit_card,0,0,0,0,0
TXN101290,82.52,22,0,3682,1,34.19,24.85,1,travel,debit_card,0,0,1,1,0
TXN101291,25.01,8,1,555,6,47.84,52.23,0,travel,digital_wallet,0,0,1,0,0
TXN101292,124.69,20,0,661,2,115.54,0.94,1,other,credit_card,0,0,0,1,0
TXN101293,139.74,14,0,1575,6,267.03,14.43,0,jewelry,digital_wallet,0,0,0,0,0
TXN101294,254.61,15,1,1035,3,126.49,24.39,0,restaurant,credit_card,0,0,0,1,0
TXN101295,42.61,8,0,663,2,108.4,3.68,0,online_retail,debit_card,1,0,1,0,0
TXN101296,26.9,19,0,3060,4,53.37,41.3,0,gas_station,debit_card,0,0,0,1,0
TXN101297,19.92,17,1,799,1,34.71,6.01,0,online_retail,debit_card,0,0,0,0,0
TXN101298,136.44,19,0,441,4,84.99,39.78,0,jewelry,credit_card,0,0,0,1,0
TXN101299,168.21,19,0,2280,1,65.04,21.48,0,online_retail,credit_card,0,0,0,0,0
TXN101300,9.87,3,0,192,4,126.73,18.51,0,online_retail,credit_card,0,0,0,1,0
TXN101301,325.36,21,0,1622,2,168.25,43.17,0,travel,digital_wallet,1,0,0,0,0
TXN101302,14.01,20,1,2856,3,343.36,59.53,1,grocery,credit_card,0,0,1,1,0
TXN101303,133.44,5,1,2577,4,157.11,128.95,0,grocery,credit_card,2,0,0,0,0
TXN101304,184.55,23,1,1534,3,91.0,20.84,0,other,debit_card,2,1,0,0,1
TXN101305,231.79,12,0,1961,4,129.95,11.33,0,grocery,credit_card,0,0,0,1,0
TXN101306,171.08,7,0,3446,1,148.29,44.88,0,restaurant,debit_card,0,0,0,0,0
TXN101307,287.22,5,1,2328,3,153.75,18.73,1,restaurant,credit_card,0,0,1,0,0
TXN101308,48.15,8,0,2053,3,145.6,8.31,0,grocery,credit_card,0,0,0,1,0
TXN101309,247.43,0,1,3241,3,124.44,45.61,0,grocery,credit_card,1,0,0,0,0
TXN101310,15.22,16,1,1043,5,143.43,28.85,0,restaurant,credit_card,0,0,0,1,0
TXN101311,377.56,16,1,2531,5,51.32,11.58,0,restaurant,credit_card,0,0,0,0,0
TXN101312,114.33,16,0,1808,2,160.73,10.44,0,gas_station,credit_card,0,0,1,0,0
TXN101313,272.89,13,0,1275,6,551.92,94.64,0,online_retail,credit_card,0,0,0,1,0
TXN101314,102.0,8,1,2751,6,176.79,14.51,0,grocery,credit_card,0,0,0,1,0
TXN101315,199.13,17,1,1167,1,90.87,2.01,0,restaurant,debit_card,0,0,0,0,0
TXN101316,114.29,20,1,1677,2,57.07,14.31,0,grocery,credit_card,0,0,0,1,0
TXN101317,211.63,2,1,1041,1,95.06,38.77,0,grocery,credit_card,0,0,0,1,0
TXN101318,14.87,9,1,1289,3,112.21,19.13,0,electronics,debit_card,0,0,1,1,0
TXN101319,16.54,23,0,2896,5,116.88,28.09,0,restaurant,credit_card,0,0,1,1,0
TXN101320,43.42,20,1,2305,1,130.04,0.93,0,online_retail,credit_card,1,1,0,0,1
TXN101321,29.05,23,0,3317,3,198.9,22.25,1,electronics,debit_card,1,0,0,0,0
TXN101322,312.28,4,0,796,6,134.2,1.64,0,jewelry,credit_card,1,0,1,1,0
TXN101323,34.92,11,1,3260,1,142.96,15.07,0,jewelry,digital_wallet,0,0,0,0,0
TXN101324,579.31,3,0,771,2,108.2,11.73,0,electronics,digital_wallet,0,1,0,0,0
TXN101325,74.82,20,0,1158,7,194.72,54.27,1,restaurant,debit_card,2,0,0,1,0
TXN101326,36.42,12,0,3477,0,59.48,2.61,0,jewelry,credit_card,0,0,0,0,0
TXN101327,197.41,5,1,420,2,366.89,0.17,0,grocery,debit_card,0,0,0,0,0
TXN101328,163.8,2,1,909,3,267.58,3.11,0,travel,credit_card,1,0,0,1,0
TXN101329,118.53,17,0,136,7,23.23,5.58,0,travel,digital_wallet,0,0,1,0,0
TXN101330,101.03,19,1,3162,2,171.82,7.35,0,online_retail,debit_card,1,0,0,0,0
TXN101331,171.86,21,0,464,3,104.5,47.89,0,jewelry,debit_card,0,1,0,1,0
TXN101332,48.77,23,0,3469,5,258.65,8.54,0,online_retail,credit_card,0,0,0,0,0
TXN101333,874.17,19,1,718,4,196.94,49.68,0,travel,debit_card,0,1,0,0,1
TXN101334,585.33,18,0,3604,3,145.23,6.62,0,restaurant,credit_card,2,0,0,1,0
TXN101335,203.26,19,0,612,2,556.71,47.05,0,jewelry,credit_card,0,0,0,0,0
TXN101336,40.61,23,0,2391,0,121.96,0.17,0,online_retail,debit_card,1,0,1,0,0
TXN101337,190.48,11,0,2652,3,112.59,51.25,0,travel,digital_wallet,1,0,0,1,0
TXN101338,22.48,18,0,1120,7,396.61,31.2,0,online_retail,credit_card,0,0,0,1,0
TXN101339,9.43,19,0,2426,4,152.72,11.62,0,online_retail,digital_wallet,0,0,1,1,0
TXN101340,45.16,2,0,2916,6,81.87,12.53,0,restaurant,digital_wallet,1,1,0,1,0
TXN101341,103.33,16,0,2885,2,177.8,52.88,0,jewelry,digital_wallet,0,0,0,0,0
TXN101342,325.77,8,1,2146,4,558.35,20.44,0,gas_station,debit_card,0,0,0,0,0
TXN101343,187.6,3,0,642,1,223.14,5.46,0,restaurant,digital_wallet,0,1,0,0,1
TXN101344,184.32,4,0,1514,4,188.32,18.51,0,other,credit_card,2,0,1,1,1
TXN101345,116.29,2,1,1996,1,35.99,35.84,0,restaurant,credit_card,0,0,0,1,0
TXN101346,71.43,21,0,1726,3,53.21,91.69,0,other,debit_card,1,0,0,0,0
TXN101347,68.28,18,0,1752,0,227.22,17.25,0,electronics,credit_card,1,0,1,0,0
TXN101348,741.27,2,1,2386,3,69.7,3.26,0,grocery,digital_wallet,1,0,0,0,0
TXN101349,11.0,15,1,3217,0,195.33,26.15,0,electronics,debit_card,0,0,0,1,0
TXN101350,298.45,15,0,2003,4,136.95,136.29,0,online_retail,credit_card,1,0,0,0,0
TXN101351,144.05,12,1,1083,1,254.53,13.66,0,electronics,digital_wallet,1,0,1,1,0
TXN101352,78.45,14,1,1390,2,165.5,10.12,0,restaurant,credit_card,1,0,0,0,0
TXN101353,207.38,21,0,2181,3,89.01,23.26,0,online_retail,credit_card,0,0,0,1,0
TXN101354,132.13,12,0,1145,2,61.15,3.92,1,restaurant,digital_wallet,0,0,1,1,0
TXN101355,333.17,15,0,103,5,57.79,88.14,0,restaurant,credit_card,0,1,0,1,0
TXN101356,335.93,13,0,678,5,612.89,38.27,0,grocery,credit_card,2,0,0,0,1
TXN101357,82.0,9,1,2156,1,186.83,2.25,0,other,debit_card,1,0,0,0,0
TXN101358,51.04,21,0,3545,1,240.86,47.97,0,travel,credit_card,0,0,0,1,0
TXN101359,135.41,9,0,2183,3,174.21,59.77,0,restaurant,digital_wallet,0,0,0,1,0
TXN101360,353.77,19,0,1367,4,108.46,4.71,0,restaurant,debit_card,0,0,0,1,0
TXN101361,45.19,14,0,1904,4,83.55,20.28,0,electronics,credit_card,0,1,0,1,0
TXN101362,122.9,16,0,2246,6,194.56,2.49,0,travel,debit_card,0,0,1,0,0
TXN101363,171.64,18,1,2682,3,196.28,1.69,0,online_retail,credit_card,0,0,1,1,1
TXN101364,194.09,17,1,2619,1,349.03,13.7,0,online_retail,credit_card,0,0,0,0,0
TXN101365,27.37,13,1,433,3,166.5,0.81,0,grocery,debit_card,1,0,1,0,0
TXN101366,169.22,14,0,2618,1,42.69,53.35,0,restaurant,digital_wallet,0,0,0,0,0
TXN101367,427.61,12,0,3580,3,420.87,49.55,0,grocery,digital_wallet,1,0,0,1,0
TXN101368,40.31,8,0,1303,5,384.63,1.17,0,jewelry,credit_card,0,0,0,1,0
TXN101369,51.25,17,1,2944,5,26.86,1.07,1,restaurant,debit_card,0,0,0,1,0
TXN101370,448.69,21,0,1957,5,101.96,5.11,1,other,debit_card,0,0,0,1,0
TXN101371,38.61,16,1,576,3,30.05,49.85,0,travel,debit_card,0,0,0,1,0
TXN101372,308.66,18,1,2801,1,325.04,26.96,0,restaurant,credit_card,0,0,0,1,0
TXN101373,87.98,19,1,256,6,314.49,22.55,0,jewelry,credit_card,0,0,1,0,1
TXN101374,47.46,8,0,2606,7,206.33,38.16,0,restaurant,credit_card,1,1,0,1,0
TXN101375,325.85,1,0,1060,5,228.06,4.84,0,online_retail,digital_wallet,0,0,0,1,0
TXN101376,99.85,8,1,4032,3,361.69,5.89,0,electronics,credit_card,0,1,0,0,0
TXN101377,115.92,18,1,2778,4,107.2,8.91,0,electronics,credit_card,1,0,1,1,0
TXN101378,74.31,19,1,3154,2,616.48,18.67,0,restaurant,digital_wallet,0,0,0,0,0
TXN101379,166.87,12,1,3590,2,59.14,20.14,0,online_retail,debit_card,1,0,1,0,1
TXN101380,36.82,18,0,597,1,219.26,4.81,0,online_retail,digital_wallet,0,1,1,1,0
TXN101381,56.29,1,0,2348,2,158.89,12.77,0,gas_station,credit_card,0,0,0,1,0
TXN101382,508.33,15,1,1623,3,164.62,21.62,0,other,credit_card,0,0,0,1,0
TXN101383,48.82,16,1,2854,4,200.57,6.04,1,electronics,debit_card,1,0,0,0,0
TXN101384,134.03,12,0,1818,5,138.17,1.85,0,online_retail,debit_card,0,0,0,1,0
TXN101385,64.73,17,1,323,5,181.14,5.77,0,restaurant,credit_card,0,0,0,1,0
TXN101386,264.55,11,0,420,6,342.36,2.96,0,grocery,digital_wallet,0,0,0,0,0
TXN101387,22.86,12,0,2921,4,150.71,20.65,0,restaurant,debit_card,2,0,0,1,0
TXN101388,551.93,14,0,1655,3,213.93,1.31,0,gas_station,debit_card,0,0,0,1,1
TXN101389,85.75,19,0,3927,3,86.85,50.66,0,grocery,debit_card,1,1,1,0,0
TXN101390,41.87,5,1,3013,1,150.76,1.84,0,online_retail,debit_card,0,0,0,1,0
TXN101391,19.64,7,1,258,2,165.71,33.16,0,restaurant,credit_card,1,0,0,1,1
TXN101392,30.84,10,0,1885,6,137.51,50.25,1,online_retail,debit_card,1,0,0,0,1
TXN101393,121.58,4,1,2114,2,107.46,1.7,1,gas_station,credit_card,0,1,0,0,0
TXN101394,53.25,8,0,1492,4,207.81,12.96,0,restaurant,digital_wallet,1,1,0,0,0
TXN101395,337.38,8,0,1662,3,32.5,8.75,0,electronics,debit_card,0,0,0,1,0
TXN101396,96.27,7,1,158,4,152.31,8.5,0,grocery,credit_card,0,0,0,0,0
TXN101397,46.86,9,0,2679,6,64.22,18.66,0,electronics,credit_card,0,0,1,1,0
TXN101398,159.67,12,0,3736,1,83.8,6.09,0,travel,debit_card,0,0,0,0,0
TXN101399,159.6,16,1,183,6,64.31,0.67,0,online_retail,credit_card,2,0,0,1,0
TXN101400,37.36,7,1,2831,3,108.69,56.02,0,travel,credit_card,0,1,0,1,0
TXN101401,31.28,20,0,1178,5,126.4,26.84,0,restaurant,digital_wallet,0,0,0,0,0
TXN101402,10.34,11,0,1336,1,97.76,2.76,0,electronics,digital_wallet,0,0,0,0,0
TXN101403,193.26,17,1,3024,2,156.23,8.91,1,travel,digital_wallet,1,0,1,1,0
TXN101404,157.17,2,1,904,1,101.97,1.52,0,electronics,credit_card,0,0,1,0,1
TXN101405,110.38,4,0,623,3,80.37,0.69,0,online_retail,credit_card,0,0,0,1,0
TXN101406,292.7,10,1,1434,4,761.1,0.87,0,other,digital_wallet,0,0,0,0,0
TXN101407,271.13,8,1,2614,2,109.97,33.93,0,online_retail,debit_card,0,0,0,0,0
TXN101408,136.91,11,0,3347,4,228.39,8.85,0,grocery,debit_card,0,0,1,0,0
TXN101409,328.68,3,0,2409,3,356.56,37.37,0,online_retail,credit_card,0,0,0,0,0
TXN101410,37.63,11,0,149,5,216.2,7.12,1,online_retail,credit_card,0,0,0,0,0
TXN101411,29.79,16,0,1698,2,145.8,30.34,0,gas_station,credit_card,0,0,0,1,0
TXN101412,43.21,17,0,2328,5,35.96,1.64,0,gas_station,debit_card,0,0,1,1,0
TXN101413,16.08,5,0,447,2,270.7,19.88,0,restaurant,digital_wallet,0,1,1,1,1
TXN101414,139.79,8,1,2729,2,460.72,8.34,0,electronics,debit_card,0,1,0,0,0
TXN101415,378.05,12,0,3052,2,37.3,6.35,0,grocery,debit_card,1,0,0,0,0
TXN101416,14.4,12,1,1255,2,76.96,43.15,1,grocery,debit_card,0,0,0,1,0
TXN101417,27.65,19,0,2184,5,140.49,0.96,0,grocery,credit_card,1,0,0,1,0
TXN101418,107.06,9,0,92,3,123.31,89.64,0,other,credit_card,0,0,0,0,0
TXN101419,413.82,16,1,2071,2,90.64,27.46,0,online_retail,debit_card,0,0,0,0,0
TXN101420,60.4,21,0,1022,6,75.43,9.18,0,online_retail,digital_wallet,2,0,1,1,0
TXN101421,108.4,7,1,1533,0,13.63,105.24,0,travel,credit_card,0,0,0,1,0
TXN101422,11.92,19,1,1391,1,65.36,4.3,1,gas_station,credit_card,0,0,1,1,1
TXN101423,34.42,7,1,1272,7,186.61,13.21,0,electronics,credit_card,0,0,0,1,0
TXN101424,666.56,8,0,1163,8,821.63,47.7,0,online_retail,digital_wallet,1,0,0,1,0
TXN101425,455.7,15,1,1225,5,82.13,110.78,0,restaurant,debit_card,0,0,0,1,0
TXN101426,6.34,14,0,3638,6,149.78,7.0,0,online_retail,debit_card,0,0,1,0,0
TXN101427,513.65,13,1,1332,3,404.03,22.64,0,online_retail,debit_card,0,0,0,1,0
TXN101428,170.78,5,0,2793,4,48.27,6.59,1,electronics,debit_card,2,0,0,1,0
TXN101429,337.53,2,0,2761,2,270.65,32.19,0,other,credit_card,0,0,0,1,0
TXN101430,92.9,21,1,2803,2,222.56,3.1,0,restaurant,credit_card,0,0,0,1,0
TXN101431,101.73,20,0,3360,1,53.8,8.68,0,electronics,credit_card,0,1,0,0,1
TXN101432,95.21,21,1,635,1,92.79,1.52,0,online_retail,debit_card,1,0,1,0,0
TXN101433,139.61,12,0,2295,2,282.61,12.94,0,gas_station,debit_card,2,0,0,1,0
TXN101434,28.35,21,0,506,4,39.57,29.64,0,other,debit_card,0,0,0,0,0
TXN101435,9.46,11,0,1359,5,90.75,9.94,0,grocery,credit_card,2,1,0,1,0
TXN101436,57.11,1,0,1303,2,215.17,16.31,0,restaurant,debit_card,1,1,0,1,0
